,Unnamed: 0,id,name,price,effect,usage,picture,type,sale,number
79,81,80,布洛芬混悬液,￥19.60,功效：用于感冒或流感引起的发热，头痛。也用于缓解中度疼痛如关节痛，神经痛，偏头痛，牙痛。,用法用量： 成人一次15-20毫升，一日3-4次。12岁以下小儿：2-3岁　12-14公斤　1次3毫升　　若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；4--6岁　16-20公斤　1次5毫升　　若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；7--9岁　22-26公斤　1次8毫升;若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；10-12岁　28-32公斤　1次10毫升;若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次。,http://img.99.com.cn/99/drug/2014393946.jpg,家庭常备,68,139
80,82,81,布洛芬混悬液,￥28.10,功效：用于感冒或流感引起的发热，头痛。也用于缓解中度疼痛如关节痛，神经痛，偏头痛，牙痛。,用法用量： 成人一次15-20毫升，一日3-4次。12岁以下小儿：2-3岁　12-14公斤　1次3毫升　　若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；4--6岁　16-20公斤　1次5毫升　　若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；7--9岁　22-26公斤　1次8毫升;若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；10-12岁　28-32公斤　1次10毫升;若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次。,http://img.99.com.cn/99/drug/201443009.jpg,家庭常备,53,22
81,83,82,布洛芬混悬液,￥6,功效：用于感冒或流感引起的发热，头痛。也用于缓解中度疼痛如关节痛，神经痛，偏头痛，牙痛。,用法用量： 成人一次15-20毫升，一日3-4次。12岁以下小儿：2-3岁　12-14公斤　1次3毫升　　若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；4--6岁　16-20公斤　1次5毫升　　若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；7--9岁　22-26公斤　1次8毫升;若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次；10-12岁　28-32公斤　1次10毫升;若发热或疼痛不缓解，可每隔4—6小时重复用药一次，24小时不超过4次。,http://img.99.com.cn/99/drug/201441085.jpg,家庭常备,46,230
82,84,83,布洛芬口服混悬液,￥21.3,功效：本品为非甾体类抗炎药，有解热、镇痛及抗炎作用。主要用于：1.由感冒、急性上呼吸道感染，急性咽喉炎等疾病引起的发热。2.轻、中度疼痛。3.类风湿性关节炎及骨关节炎等风湿性疾病。,用法用量： 口服：1    成人及12岁以上儿童：推荐剂量为一次0.3～0.4g，一日3～4次，或遵医嘱。2    1～12岁儿童患者：(1)用于发热，推荐剂量为按体重一次20mg/kg，一日3次服用或遵医嘱。(2)用于镇痛，推荐剂量为按体重一次30mg/kg，一日3次服用或遵医嘱。,http://img.99.com.cn/99/drug/noimg.png,家庭常备,73,382
83,85,84,布洛芬口服混悬液,￥10.8,功效：本品为非甾体类抗炎药，有解热、镇痛及抗炎作用。主要用于：1.由感冒、急性上呼吸道感染，急性咽喉炎等疾病引起的发热。2.轻、中度疼痛。3.类风湿性关节炎及骨关节炎等风湿性疾病。,用法用量： 口服：1    成人及12岁以上儿童：推荐剂量为一次0.3～0.4g，一日3～4次，或遵医嘱。2    1～12岁儿童患者：(1)用于发热，推荐剂量为按体重一次20mg/kg，一日3次服用或遵医嘱。(2)用于镇痛，推荐剂量为按体重一次30mg/kg，一日3次服用或遵医嘱。,http://img.99.com.cn/99/drug/2014421825.jpg,家庭常备,86,39
84,86,85,布洛芬片,￥0,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/2015205643.jpg,家庭常备,65,425
85,87,86,布洛芬片,￥5.20,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/noimg.png,家庭常备,49,26
86,88,87,布洛芬片,￥6.33,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/noimg.png,家庭常备,55,468
87,89,88,布洛芬片,￥4.00,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/2015213685.jpg,家庭常备,70,379
88,90,89,布洛芬片,￥8.20,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/noimg.png,家庭常备,65,303
89,91,90,布洛芬片,￥5.20,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/2015231998.jpg,家庭常备,68,206
90,92,91,布洛芬片,￥4.00,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/201522544.jpg,家庭常备,30,307
91,93,92,布洛芬片,￥4.00,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/2015222575.jpg,家庭常备,50,368
92,94,93,布洛芬片,￥23.00,功效：用于缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经。也用于普通感冒或流行性感冒引起的发热。,用法用量： 口服。12岁以上儿童及成人一次2片，若持续疼痛或发热，可间隔4～6小时重复用药1次，24小时不超过4次。儿童用量见下表：　　年龄（岁）　　　体重（公斤）　　　一次用量（片）　　　　　　次数　　　1-3　　　　　　　10-15　　　　　　　1/2　　　　　　若持续疼痛或发热，可间隔　　　4-6　　　　　　　16-21　　　　　　　1　　　　　　　4～6小时重复用药1次，24　　　7-9　　　　　　　22-27　　　　　　　1.5　　　　　　小时不超过4次。　　　10-12　　　　　　28-32　　　　　　　2,http://img.99.com.cn/99/drug/noimg.png,家庭常备,85,14
93,95,94,布洛芬乳膏,￥15.38,功效：用于缓解局部软组织疼痛，如肌肉痛、关节痛、腰背痛，以及扭伤、拉伤、劳损引起的疼痛，也可用于骨关节炎的对症治疗。,用法用量： 外用：依患处面积大小，用本品适量，轻轻揉搓患处，一日3-4次，或遵医嘱。,http://img.99.com.cn/99/drug/2014305682.jpg,家庭常备,20,141
94,96,95,布洛伪麻分散片,￥14.80,功效：用于缓解普通感冒、流行性感冒、急性鼻炎或急性鼻窦炎引起的发热、头痛、咽喉痛、四肢酸痛、关节痛、鼻塞、流涕、打喷嚏等症状。,用法用量： 饭后口服。成人一次1片，一日3次，24小时内不得超过4次。可溶在温开水中或整片吞服。,http://img.99.com.cn/99/drug/0914281732.jpg,家庭常备,73,360
95,97,96,布洛伪麻片,￥5.70,功效：用于缓解普通感冒或流行性感冒引起的发热、头痛、咽喉痛、四肢酸痛、关节痛、鼻塞、流涕、打喷嚏等症状。,用法用量： 饭后口服。成人一次1片，一日3次，24小时内不得超过4次。,http://img.99.com.cn/99/drug/2114405722.jpg,家庭常备,20,96
96,98,97,布洛伪麻片,￥12.50,功效：用于缓解普通感冒或流行性感冒引起的发热、头痛、咽喉痛、四肢酸痛、关节痛、鼻塞、流涕、打喷嚏等症状。,用法用量： 饭后口服。成人一次1片，一日3次，24小时内不得超过4次。,http://img.99.com.cn/99/drug/2114414618.jpg,家庭常备,15,458
97,99,98,布洛伪麻片,￥14.80,功效：用于缓解普通感冒或流行性感冒引起的发热、头痛、咽喉痛、四肢酸痛、关节痛、鼻塞、流涕、打喷嚏等症状。,用法用量： 饭后口服。成人一次1片，一日3次，24小时内不得超过4次。,http://img.99.com.cn/99/drug/2114403583.jpg,家庭常备,23,419
98,100,99,布洛伪麻片,￥14.80,功效：用于缓解普通感冒或流行性感冒引起的发热、头痛、咽喉痛、四肢酸痛、关节痛、鼻塞、流涕、打喷嚏等症状。,用法用量： 饭后口服。成人一次1片，一日3次，24小时内不得超过4次。,http://img.99.com.cn/99/drug/211441246.jpg,家庭常备,13,97
99,101,100,醋酸氯己定软膏,￥0,功效：用于疖肿，小面积烧伤、烫伤、外伤感染和脓疱疮。,用法用量： 局部外用。先用适当方法将患部清洗干净，再取适量本品涂于患处，一日1次或隔日1次。,http://img.99.com.cn/99/drug/noimg.png,家庭常备,53,326
